565.000000	60.145470	-3231.127441	-3231.127441	-3231.121666	0.000020	0.000040	-3231.133161
605.000000	60.145470	-3231.127441	-3231.127441	-3231.120797	0.000022	0.000043	-3231.134005
645.000000	60.145470	-3231.127441	-3231.127441	-3231.119858	0.000023	0.000046	-3231.134909
685.000000	60.145470	-3231.127441	-3231.127441	-3231.118849	0.000025	0.000049	-3231.135873
725.000000	60.145470	-3231.127441	-3231.127441	-3231.117768	0.000026	0.000052	-3231.136898
765.000000	60.145470	-3231.127441	-3231.127441	-3231.116610	0.000028	0.000055	-3231.137986
805.000000	60.145470	-3231.127441	-3231.127441	-3231.115375	0.000030	0.000058	-3231.139136
845.000000	60.145470	-3231.127441	-3231.127441	-3231.114059	0.000031	0.000060	-3231.140349
885.000000	60.145470	-3231.127441	-3231.127441	-3231.112661	0.000033	0.000063	-3231.141626
925.000000	60.145470	-3231.127441	-3231.127441	-3231.111177	0.000034	0.000066	-3231.142969
965.000000	60.145470	-3231.127441	-3231.127441	-3231.109605	0.000036	0.000069	-3231.144378
1005.000000	60.145470	-3231.127441	-3231.127441	-3231.107943	0.000038	0.000072	-3231.145853
1045.000000	60.145470	-3231.127441	-3231.127441	-3231.106188	0.000039	0.000075	-3231.147395
1085.000000	60.145470	-3231.127441	-3231.127441	-3231.104337	0.000041	0.000078	-3231.149007
1125.000000	60.145470	-3231.127441	-3231.127441	-3231.102389	0.000043	0.000080	-3231.150689
1165.000000	60.145470	-3231.127441	-3231.127441	-3231.100341	0.000045	0.000083	-3231.152440
1205.000000	60.145470	-3231.127441	-3231.127441	-3231.098190	0.000047	0.000086	-3231.154262
1245.000000	60.145470	-3231.127441	-3231.127441	-3231.095934	0.000048	0.000089	-3231.156159
1285.000000	60.145470	-3231.127441	-3231.127441	-3231.093571	0.000050	0.000092	-3231.158130
1325.000000	60.145470	-3231.127441	-3231.127441	-3231.091099	0.000052	0.000095	-3231.160174
1365.000000	60.145470	-3231.127441	-3231.127441
