Bx(GPa)	By(GPa)	Bz(GPa)
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	-0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-0.000000	0.000000	-7142.856934
-124.757751	-0.000000	-7147.367188
-124.738747	-2.177323	-7147.367188
-124.681763	-4.353983	-7147.367188
-124.586784	-6.529316	-7147.367188
-124.453850	-8.702662	-7147.367188
-124.283012	-10.873355	-7147.367188
-124.074318	-13.040736	-7147.367188
-123.827827	-15.204145	-7147.367188
-123.543617	-17.362925	-7147.367188
-123.221779	-19.516413	-7147.367188
-122.862404	-21.663958	-7147.367188
-122.465607	-23.804901	-7147.367188
-122.031494	-25.938597	-7147.367188
-121.560226	-28.064388	-7147.367188
-121.051918	-30.181633	-7147.367188
-120.506737	-32.289680	-7147.367188
-119.924843	-34.387897	-7147.367188
-119.306427	-36.475636	-7147.367188
-118.651672	-38.552265	-7147.367188
-117.960770	-40.617153	-7147.367188
-117.233940	-42.669666	-7147.367188
-116.471405	-44.709179	-7147.367188
-115.673378	-46.735077	-7147.367188
-114.840126	-48.746738	-7147.367188
-113.971878	-50.743549	-7147.367188
-113.068916	-52.724903	-7147.367188
-112.131523	-54.690201	-7147.367188
-111.159973	-56.638836	-7147.367188
-110.154556	-58.570213	-7147.367188
-109.115593	-60.483757	-7147.367188
-108.043381	-62.378876	-7147.367188
-106.938271	-64.254997	-7147.367188
-105.800575	-66.111542	-7147.367188
-104.630653	-67.947945	-7147.367188
-103.428864	-69.763657	-7147.367188
-102.195564	-71.558105	-7147.367188
-100.931145	-73.330765	-7147.367188
-99.635971	-75.081093	-7147.367188
-98.310455	-76.808548	-7147.367188
-96.954979	-78.512596	-7147.367188
-95.569984	-80.192734	-7147.367188
-94.155876	-81.848450	-7147.367188
-92.713074	-83.479233	-7147.367188
-91.242043	-85.084587	-7147.367188
-89.743217	-86.664017	-7147.367188
-88.217056	-88.217056	-7147.367188
-86.664017	-89.743217	-7147.367188
-85.084587	-91.242043	-7147.367188
-83.479233	-92.713074	-7147.367188
-81.848450	-94.155876	-7147.367188
-80.192734	-95.569984	-7147.367188
-78.512596	-96.954979	-7147.367188
-76.808548	-98.310455	-7147.367188
-75.081093	-99.635971	-7147.367188
-73.330765	-100.931145	-7147.367188
-71.558105	-102.195564	-7147.367188
-69.763657	-103.428864	-7147.367188
-67.947945	-104.630653	-7147.367188
-66.111542	-105.800575	-7147.367188
-64.254997	-106.938271	-7147.367188
-62.378876	-108.043381	-7147.367188
-60.483757	-109.115593	-7147.367188
-58.570213	-110.154556	-7147.367188
-56.638836	-111.159973	-7147.367188
-54.690201	-112.131523	-7147.367188
-52.724903	-113.068916	-7147.367188
-50.743549	-113.971878	-7147.367188
-48.746738	-114.840126	-7147.367188
-46.735077	-115.673378	-7147.367188
-44.709179	-116.471405	-7147.367188
-42.669666	-117.233940	-7147.367188
-40.617153	-117.960770	-7147.367188
-38.552265	-118.651672	-7147.367188
-36.475636	-119.306427	-7147.367188
-34.387897	-119.924843	-7147.367188
-32.289680	-120.506737	-7147.367188
-30.181633	-121.051918	-7147.367188
-28.064388	-121.560226	-7147.367188
-25.938597	-122.031494	-7147.367188
-23.804901	-122.465607	-7147.367188
-21.663958	-122.862404	-7147.367188
-19.516413	-123.221779	-7147.367188
-17.362925	-123.543617	-7147.367188
-15.204145	-123.827827	-7147.367188
-13.040736	-124.074318	-7147.367188
-10.873355	-124.283012	-7147.367188
-8.702662	-124.453850	-7147.367188
-6.529316	-124.586784	-7147.367188
-4.353983	-124.681763	-7147.367188
-2.177323	-124.738747	-7147.367188
-0.000000	-124.757751	-7147.367188
2.177323	-124.738747	-7147.367188
4.353983	-124.681763	-7147.367188
6.529316	-124.586784	-7147.367188
8.702662	-124.453850	-7147.367188
10.873355	-124.283012	-7147.367188
13.040735	-124.074318	-7147.367188
15.204145	-123.827827	-7147.367188
17.362925	-123.543617	-7147.367188
19.516413	-123.221779	-7147.367188
21.663958	-122.862404	-7147.367188
23.804901	-122.465607	-7147.367188
25.938597	-122.031494	-7147.367188
28.064388	-121.560226	-7147.367188
30.181633	-121.051918	-7147.367188
32.289680	-120.506737	-7147.367188
34.387897	-119.924843	-7147.367188
36.475636	-119.306427	-7147.367188
38.552265	-118.651672	-7147.367188
40.617153	-117.960770	-7147.367188
42.669666	-117.233940	-7147.367188
44.709179	-116.471405	-7147.367188
46.735077	-115.673378	-7147.367188
48.746738	-114.840126	-7147.367188
50.743549	-113.971878	-7147.367188
52.724903	-113.068916	-7147.367188
54.690201	-112.131523	-7147.367188
56.638836	-111.159973	-7147.367188
58.570213	-110.154556	-7147.367188
60.483757	-109.115593	-7147.367188
62.378876	-108.043381	-7147.367188
64.254990	-106.938271	-7147.367188
66.111542	-105.800575	-7147.367188
67.947945	-104.630653	-7147.367188
69.763657	-103.428864	-7147.367188
71.558105	-102.195564	-7147.367188
73.330765	-100.931145	-7147.367188
75.081093	-99.635971	-7147.367188
76.808548	-98.310455	-7147.367188
78.512596	-96.954987	-7147.367188
80.192734	-95.569984	-7147.367188
81.848450	-94.155876	-7147.367188
83.479233	-92.713074	-7147.367188
85.084587	-91.242043	-7147.367188
86.664017	-89.743217	-7147.367188
88.217056	-88.217056	-7147.367188
89.743217	-86.664017	-7147.367188
91.242043	-85.084587	-7147.367188
92.713074	-83.479233	-7147.367188
94.155876	-81.848450	-7147.367188
95.569984	-80.192734	-7147.367188
96.954979	-78.512596	-7147.367188
98.310455	-76.808548	-7147.367188
99.635971	-75.081093	-7147.367188
100.931145	-73.330765	-7147.367188
102.195564	-71.558105	-7147.367188
103.428864	-69.763657	-7147.367188
104.630653	-67.947945	-7147.367188
105.800575	-66.111542	-7147.367188
106.938271	-64.254997	-7147.367188
108.043381	-62.378876	-7147.367188
109.115593	-60.483757	-7147.367188
110.154556	-58.570213	-7147.367188
111.159973	-56.638836	-7147.367188
112.131523	-54.690201	-7147.367188
113.068916	-52.724903	-7147.367188
113.971878	-50.743549	-7147.367188
114.840126	-48.746738	-7147.367188
115.673378	-46.735077	-7147.367188
116.471405	-44.709183	-7147.367188
117.233940	-42.669666	-7147.367188
117.960770	-40.617153	-7147.367188
118.651672	-38.552265	-7147.367188
119.306427	-36.475636	-7147.367188
119.924843	-34.387897	-7147.367188
120.506737	-32.289680	-7147.367188
121.051918	-30.181633	-7147.367188
121.560226	-28.064388	-7147.367188
122.031494	-25.938597	-7147.367188
122.465607	-23.804901	-7147.367188
122.862404	-21.663958	-7147.367188
123.221779	-19.516413	-7147.367188
123.543617	-17.362925	-7147.367188
123.827827	-15.204145	-7147.367188
124.074318	-13.040736	-7147.367188
124.283012	-10.873355	-7147.367188
124.453850	-8.702662	-7147.367188
124.586784	-6.529317	-7147.367188
124.681763	-4.353983	-7147.367188
124.738747	-2.177323	-7147.367188
124.757751	-0.000000	-7147.367188
124.738747	2.177323	-7147.367188
124.681763	4.353982	-7147.367188
124.586784	6.529316	-7147.367188
124.453850	8.702661	-7147.367188
124.283012	10.873354	-7147.367188
124.074318	13.040735	-7147.367188
123.827827	15.204145	-7147.367188
123.543617	17.362925	-7147.367188
123.221779	19.516411	-7147.367188
122.862404	21.663958	-7147.367188
122.465607	23.804901	-7147.367188
122.031494	25.938595	-7147.367188
121.560226	28.064388	-7147.367188
121.051918	30.181633	-7147.367188
120.506737	32.289680	-7147.367188
119.924843	34.387894	-7147.367188
119.306427	36.475636	-7147.367188
118.651672	38.552265	-7147.367188
117.960770	40.617153	-7147.367188
117.233940	42.669666	-7147.367188
116.471405	44.709179	-7147.367188
115.673378	46.735077	-7147.367188
114.840126	48.746738	-7147.367188
113.971878	50.743549	-7147.367188
113.068916	52.724903	-7147.367188
112.131523	54.690201	-7147.367188
111.159973	56.638836	-7147.367188
110.154556	58.570213	-7147.367188
109.115593	60.483757	-7147.367188
108.043381	62.378876	-7147.367188
106.938271	64.254990	-7147.367188
105.800575	66.111542	-7147.367188
104.630653	67.947945	-7147.367188
103.428864	69.763657	-7147.367188
102.195564	71.558105	-7147.367188
100.931145	73.330765	-7147.367188
99.635971	75.081093	-7147.367188
98.310455	76.808540	-7147.367188
96.954987	78.512596	-7147.367188
95.569984	80.192734	-7147.367188
94.155876	81.848450	-7147.367188
92.713074	83.479233	-7147.367188
91.242043	85.084579	-7147.367188
89.743217	86.664017	-7147.367188
88.217056	88.217056	-7147.367188
86.664017	89.743217	-7147.367188
85.084587	91.242043	-7147.367188
83.479233	92.713074	-7147.367188
81.848450	94.155876	-7147.367188
80.192741	95.569984	-7147.367188
78.512596	96.954979	-7147.367188
76.808548	98.310455	-7147.367188
75.081093	99.635971	-7147.367188
73.330772	100.931145	-7147.367188
71.558105	102.195564	-7147.367188
69.763657	103.428864	-7147.367188
67.947945	104.630653	-7147.367188
66.111542	105.800575	-7147.367188
64.254997	106.938271	-7147.367188
62.378876	108.043381	-7147.367188
60.483757	109.115593	-7147.367188
58.570213	110.154556	-7147.367188
56.638836	111.159973	-7147.367188
54.690201	112.131523	-7147.367188
52.724903	113.068916	-7147.367188
50.743549	113.971878	-7147.367188
48.746738	114.840126	-7147.367188
46.735077	115.673378	-7147.367188
44.709183	116.471405	-7147.367188
42.669666	117.233940	-7147.367188
40.617153	117.960770	-7147.367188
38.552265	118.651672	-7147.367188
36.475636	119.306427	-7147.367188
34.387897	119.924843	-7147.367188
32.289680	120.506737	-7147.367188
30.181633	121.051918	-7147.367188
28.064388	121.560226	-7147.367188
25.938597	122.031494	-7147.367188
23.804901	122.465607	-7147.367188
21.663958	122.862404	-7147.367188
19.516413	123.221779	-7147.367188
17.362925	123.543617	-7147.367188
15.204145	123.827827	-7147.367188
13.040736	124.074318	-7147.367188
10.873355	124.283012	-7147.367188
8.702662	124.453850	-7147.367188
6.529317	124.586784	-7147.367188
4.353983	124.681763	-7147.367188
2.177324	124.738747	-7147.367188
0.000001	124.757751	-7147.367188
-2.177322	124.738747	-7147.367188
-4.353982	124.681763	-7147.367188
-6.529315	124.586784	-7147.367188
-8.702661	124.453850	-7147.367188
-10.873354	124.283012	-7147.367188
-13.040735	124.074318	-7147.367188
-15.204145	123.827827	-7147.367188
-17.362923	123.543617	-7147.367188
-19.516411	123.221779	-7147.367188
-21.663956	122.862404	-7147.367188
-23.804901	122.465607	-7147.367188
-25.938595	122.031494	-7147.367188
-28.064388	121.560226	-7147.367188
-30.181633	121.051918	-7147.367188
-32.289680	120.506737	-7147.367188
-34.387894	119.924843	-7147.367188
-36.475636	119.306442	-7147.367188
-38.552265	118.651672	-7147.367188
-40.617153	117.960770	-7147.367188
-42.669666	117.233940	-7147.367188
-44.709179	116.471405	-7147.367188
-46.735073	115.673378	-7147.367188
-48.746738	114.840126	-7147.367188
-50.743549	113.971878	-7147.367188
-52.724903	113.068916	-7147.367188
-54.690201	112.131523	-7147.367188
-56.638836	111.159973	-7147.367188
-58.570213	110.154556	-7147.367188
-60.483757	109.115593	-7147.367188
-62.378876	108.043381	-7147.367188
-64.254990	106.938271	-7147.367188
-66.111542	105.800575	-7147.367188
-67.947945	104.630653	-7147.367188
-69.763657	103.428864	-7147.367188
-71.558105	102.195564	-7147.367188
-73.330765	100.931145	-7147.367188
-75.081093	99.635971	-7147.367188
